src	src_class	ref_fqn	score	margin	strings	members	sample
src/main/java/com/moonsworth/lunar/MixinHelper45.java	MixinHelper45	com.fasterxml.jackson.databind.introspect.BasicBeanDescription	171.35	70.89	1	83	; expected Class<Converter>; AnnotationIntrospector; ArrayList; CharSequence
src/main/java/com/moonsworth/lunar/MixinHelper4_11.java	MixinHelper4_11	org.openapitools.jackson.nullable.UnwrappingJsonNullableBeanPropertyWriter	15.91	4.82	0	5	MixinHelper52_5; SerializableLoader2_4; com
src/main/java/com/moonsworth/lunar/MixinHelper4_19.java	MixinHelper4_19	com.fasterxml.jackson.core.io.BigDecimalParser	193.67	154.77	8	45	 [truncated];  to exponent ; ArithmeticException; Arrays; BigDecimal
src/main/java/com/moonsworth/lunar/MixinHelper4_2.java	MixinHelper4_2	com.fasterxml.jackson.databind.deser.std.JdkDeserializers	38.66	16.01	0	21	AtomicBoolean; AtomicInteger; AtomicLong
src/main/java/com/moonsworth/lunar/MixinHelper4_21.java	MixinHelper4_21	org.openapitools.jackson.nullable.JsonNullableDeserializer	15.91	4.48	0	5	MixinHelper102_4; MixinHelper73_3; com
src/main/java/com/moonsworth/lunar/MixinHelper4_22.java	MixinHelper4_22	org.openapitools.jackson.nullable.JsonNullableSerializer	11.43	4.82	0	4	MixinHelper3122_2; com; lunar
src/main/java/com/moonsworth/lunar/MixinHelper4_7.java	MixinHelper4_7	com.fasterxml.jackson.databind.ser.std.StdJdkSerializers	49.94	20.75	0	25	AtomicBoolean; AtomicInteger; AtomicLong
src/main/java/com/moonsworth/lunar/MixinHelper5$Data5.java	MixinHelper5$Data5	com.fasterxml.jackson.databind.ext.CoreXMLSerializers$XMLGregorianCalendarSerializer	38.24	17.45	0	16	Calendar; Object; VALUE_STRING
src/main/java/com/moonsworth/lunar/MixinHelper511.java	MixinHelper511	com.fasterxml.jackson.databind.ser.std.EnumSerializer	106.05	45.04	0	50	ANY; ARRAY; Boolean
src/main/java/com/moonsworth/lunar/MixinHelper512.java	MixinHelper512	com.fasterxml.jackson.databind.ser.std.InetAddressSerializer	39.26	18.34	0	17	ARRAY; InetAddress; String
src/main/java/com/moonsworth/lunar/MixinHelper513.java	MixinHelper513	com.fasterxml.jackson.databind.ser.std.DateTimeSerializerBase	142.65	84.73	0	59	AtomicReference; Boolean; Class
src/main/java/com/moonsworth/lunar/MixinHelper515.java	MixinHelper515	com.fasterxml.jackson.databind.ser.std.UUIDSerializer	40.96	18.68	0	17	BINARY; Boolean; Objects
src/main/java/com/moonsworth/lunar/MixinHelper52$Data3.java	MixinHelper52$Data3	com.fasterxml.jackson.databind.util.TokenBuffer$Parser	205.80	57.70	1	84	Current token (; BIG_DECIMAL; BIG_INTEGER; BigDecimal
src/main/java/com/moonsworth/lunar/MixinHelper52$Type.java	MixinHelper52$Type	com.fasterxml.jackson.core.JsonGenerator$Feature	74.47	24.38	0	22	AUTO_CLOSE_JSON_CONTENT; AUTO_CLOSE_TARGET; Deprecated
src/main/java/com/moonsworth/lunar/MixinHelper52.java	MixinHelper52	com.fasterxml.jackson.core.base.GeneratorBase	217.85	100.75	9	55	Attempt to write plain `java.math.BigDecimal` (see JsonGenerator.Feature.WRITE_BIGDECIMAL_AS_PLAIN) with illegal scale (%d): needs to be between [-%d, %d]; No ObjectCodec defined; Attempt; BigDecimal;
src/main/java/com/moonsworth/lunar/MixinHelper522.java	MixinHelper522	com.fasterxml.jackson.core.filter.FilteringGeneratorDelegate	41.69	13.75	0	19	BigDecimal; BigInteger; Deprecated
src/main/java/com/moonsworth/lunar/MixinHelper52_2.java	MixinHelper52_2	com.fasterxml.jackson.databind.util.TokenBuffer	249.13	141.30	2	99	 ... (truncated ; null reader; BigDecimal; BigInteger; Called
src/main/java/com/moonsworth/lunar/MixinHelper52_5.java	MixinHelper52_5	com.fasterxml.jackson.core.JsonGenerator	253.95	151.94	2	100	No current event to copy; null array; AtomicBoolean; AtomicInteger; AtomicLong
src/main/java/com/moonsworth/lunar/MixinHelper52_6.java	MixinHelper52_6	com.fasterxml.jackson.core.json.JsonGeneratorImpl	36.32	11.84	0	16	Can; ESCAPE_NON_ASCII; QUOTE_FIELD_NAMES
src/main/java/com/moonsworth/lunar/MixinHelper52_7.java	MixinHelper52_7	com.fasterxml.jackson.dataformat.yaml.YAMLGenerator	462.13	327.67	13	116	, expecting field name; Current context not Array but ; ALLOW_LONG_KEYS; ALWAYS_QUOTE_NUMBERS_AS_STRINGS; AUTO_CLOSE_TARGET
src/main/java/com/moonsworth/lunar/MixinHelper532$Type.java	MixinHelper532$Type	com.fasterxml.jackson.dataformat.yaml.YAMLParser$Feature	32.42	8.95	0	11	EMPTY_STRING_AS_NULL; PARSE_BOOLEAN_LIKE_WORDS_AS_STRINGS; _defaultState
src/main/java/com/moonsworth/lunar/MixinHelper53222.java	MixinHelper53222	com.fasterxml.jackson.core.json.async.NonBlockingByteBufferJsonParser	86.24	26.01	0	32	Already; ByteBuffer; Channels
src/main/java/com/moonsworth/lunar/MixinHelper532_2.java	MixinHelper532_2	com.fasterxml.jackson.core.filter.FilteringParserDelegate	132.73	76.93	0	48	BigDecimal; BigInteger; Deprecated
src/main/java/com/moonsworth/lunar/MixinHelper532_3.java	MixinHelper532_3	com.fasterxml.jackson.core.base.ParserBase	412.96	268.07	10	120	' (code 0x; ') as character #; ALLOW_BACKSLASH_ESCAPING_ANY_CHARACTER; ALLOW_NON_NUMERIC_NUMBERS; ALLOW_SINGLE_QUOTES
src/main/java/com/moonsworth/lunar/MixinHelper532_6.java	MixinHelper532_6	com.fasterxml.jackson.dataformat.yaml.YAMLParser	415.88	291.08	3	144	Current token (; Malformed numeric value '; AUTO_CLOSE_SOURCE; Alias; AliasEvent
src/main/java/com/moonsworth/lunar/MixinHelper53_2.java	MixinHelper53_2	com.fasterxml.jackson.core.base.ParserMinimalBase	288.25	184.20	7	88	 in a Number value;  in a String value; ASCII; BigDecimal; BigInteger
src/main/java/com/moonsworth/lunar/MixinHelper542$Type.java	MixinHelper542$Type	com.fasterxml.jackson.core.JsonFactory$Feature	41.66	21.63	0	13	CANONICALIZE_FIELD_NAMES; CHARSET_DETECTION; FAIL_ON_SYMBOL_HASH_OVERFLOW
src/main/java/com/moonsworth/lunar/MixinHelper542.java	MixinHelper542	com.fasterxml.jackson.dataformat.yaml.YAMLFactory	97.72	45.36	0	38	AUTO_CLOSE_SOURCE; ByteArrayInputStream; CharArrayReader
src/main/java/com/moonsworth/lunar/MixinHelper5422.java	MixinHelper5422	com.fasterxml.jackson.core.TSFBuilder	32.10	8.53	0	15	Feature; IllegalArgumentException; JSON
src/main/java/com/moonsworth/lunar/MixinHelper54222.java	MixinHelper54222	com.fasterxml.jackson.core.JsonFactoryBuilder	28.28	12.29	0	12	Can; IllegalArgumentException; Math
src/main/java/com/moonsworth/lunar/MixinHelper5422_2.java	MixinHelper5422_2	com.fasterxml.jackson.dataformat.yaml.YAMLFactoryBuilder	25.49	7.87	0	10	DumperOptions; LoaderOptions; STRICT_DUPLICATE_DETECTION
src/main/java/com/moonsworth/lunar/MixinHelper542_2.java	MixinHelper542_2	com.fasterxml.jackson.core.JsonFactory	145.52	80.15	0	62	CharArrayReader; Class; DataInput
src/main/java/com/moonsworth/lunar/MixinHelper54_3.java	MixinHelper54_3	com.fasterxml.jackson.core.TokenStreamFactory	68.48	31.06	0	32	Class; DataInput; DataOutput
src/main/java/com/moonsworth/lunar/MixinHelper56.java	MixinHelper56	com.fasterxml.jackson.databind.ser.std.ByteBufferSerializer	38.53	11.34	0	16	Buffer; ByteBuffer; INTEGER
src/main/java/com/moonsworth/lunar/MixinHelper58.java	MixinHelper58	com.fasterxml.jackson.databind.ser.std.InetSocketAddressSerializer	39.32	17.72	0	16	Inet6Address; InetAddress; InetSocketAddress
src/main/java/com/moonsworth/lunar/MixinHelper5_14.java	MixinHelper5_14	org.openapitools.jackson.nullable.JsonNullableDeserializer	11.43	4.82	0	4	MixinHelper73_3; com; lunar
src/main/java/com/moonsworth/lunar/MixinHelper5_17.java	MixinHelper5_17	com.fasterxml.jackson.databind.module.SimpleSerializers	127.80	77.79	2	47	 does not define valid handledType() -- must either register with method that takes type argument  or make serializer extend 'com.fasterxml.jackson.databind.ser.std.StdSerializer'; JsonSerializer of t
src/main/java/com/moonsworth/lunar/MixinHelper5_19.java	MixinHelper5_19	com.fasterxml.jackson.core.io.CharTypes	26.64	7.59	0	17	Arrays; Character; Deprecated
src/main/java/com/moonsworth/lunar/MixinHelper5_2.java	MixinHelper5_2	org.openapitools.jackson.nullable.JsonNullableModule	13.18	4.82	0	5	SerializableImpl3; com; lunar
src/main/java/com/moonsworth/lunar/MixinHelper5_21.java	MixinHelper5_21	com.fasterxml.jackson.databind.deser.std.ThrowableDeserializer	82.67	45.05	0	33	Deprecated; END_OBJECT; JsonCreator
src/main/java/com/moonsworth/lunar/MixinHelper6$Data12.java	MixinHelper6$Data12	org.openapitools.jackson.nullable.JsonNullableDeserializer	12.18	3.28	0	6	MixinHelper73_3; Object; com
src/main/java/com/moonsworth/lunar/MixinHelper6$Data15.java	MixinHelper6$Data15	org.openapitools.jackson.nullable.JsonNullableDeserializer	12.18	4.25	0	6	MixinHelper73_3; Object; com
src/main/java/com/moonsworth/lunar/MixinHelper6$Data16.java	MixinHelper6$Data16	com.fasterxml.jackson.databind.InjectableValues$Std	54.30	28.27	2	23	' found (for property '; No injectable id with value '; Class; HashMap; IllegalArgumentException
src/main/java/com/moonsworth/lunar/MixinHelper6$Data17.java	MixinHelper6$Data17	com.fasterxml.jackson.databind.ext.CoreXMLDeserializers$Std	63.15	36.61	0	25	Class; Date; GregorianCalendar
src/main/java/com/moonsworth/lunar/MixinHelper6$Data8.java	MixinHelper6$Data8	com.fasterxml.jackson.databind.deser.std.StdKeyDeserializer$DelegatingKD	38.11	13.13	2	13	not a valid representation; not a valid representation: %s; Class; Exception; Object
src/main/java/com/moonsworth/lunar/MixinHelper62$Data3.java	MixinHelper62$Data3	com.fasterxml.jackson.databind.deser.BasicDeserializerFactory$ContainerDefaultMappings	69.55	36.95	0	33	AbstractList; AbstractMap; AbstractSet
src/main/java/com/moonsworth/lunar/MixinHelper6211.java	MixinHelper6211	com.fasterxml.jackson.databind.ser.std.JsonValueSerializer	87.68	44.22	0	44	Boolean; Class; Deprecated
src/main/java/com/moonsworth/lunar/MixinHelper6212.java	MixinHelper6212	com.fasterxml.jackson.databind.ser.std.StdDelegatingSerializer	33.41	10.25	0	18	Class; Deprecated; Object
src/main/java/com/moonsworth/lunar/MixinHelper622.java	MixinHelper622	com.fasterxml.jackson.databind.deser.BeanDeserializerFactory	235.34	144.57	5	86	 (of type ;  as a Bean; AUTO_DETECT_GETTERS; ArrayList; Bean
src/main/java/com/moonsworth/lunar/MixinHelper62327.java	MixinHelper62327	org.openapitools.jackson.nullable.JsonNullableDeserializer	25.77	9.83	0	10	Boolean; MixinHelper26; MixinHelper53
src/main/java/com/moonsworth/lunar/MixinHelper624.java	MixinHelper624	com.fasterxml.jackson.databind.ser.impl.BeanAsArraySerializer	63.58	32.22	1	22	BeanAsArraySerializer for ; BeanAsArraySerializer; Exception; Infinite
src/main/java/com/moonsworth/lunar/MixinHelper6242.java	MixinHelper6242	com.fasterxml.jackson.databind.ser.impl.UnwrappingBeanSerializer	81.22	52.23	2	26	Unwrapped property requires use of type information: cannot serialize without disabling `SerializationFeature.FAIL_ON_UNWRAPPED_TYPE_IDENTIFIERS`; UnwrappingBeanSerializer for ; FAIL_ON_UNWRAPPED_TYPE
src/main/java/com/moonsworth/lunar/MixinHelper624_2.java	MixinHelper624_2	com.fasterxml.jackson.databind.ser.std.BeanSerializerBase	190.19	107.46	1	76	#object-ref; ANY; ARRAY; ArrayList
src/main/java/com/moonsworth/lunar/MixinHelper627_2.java	MixinHelper627_2	com.fasterxml.jackson.databind.ser.impl.UnknownSerializer	105.46	61.63	2	34	No serializer found for class %s and no properties discovered to create BeanSerializer (to avoid exception, disable SerializationFeature.FAIL_ON_EMPTY_BEANS); No serializer found for class %s and no p
src/main/java/com/moonsworth/lunar/MixinHelper62_2.java	MixinHelper62_2	com.fasterxml.jackson.databind.deser.BasicDeserializerFactory	435.78	300.64	5	151	Argument #%d of constructor %s has no property name annotation; must have name when multiple-parameter constructor annotated as Creator; Argument #%d of factory method %s has no property name annotati
src/main/java/com/moonsworth/lunar/MixinHelper62_3.java	MixinHelper62_3	com.fasterxml.jackson.databind.ser.std.StdSerializer	162.70	95.76	1	60	'; no FilterProvider configured; Boolean; Cannot; Class
