package	old	new	evidence
com.moonsworth.lunar.genesis	MixinHelper7_9	SuccessorsFunction	Guava 29.0-jre com/google/common/graph/SuccessorsFunction (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8	AbstractGraphBuilder	Guava 29.0-jre com/google/common/graph/AbstractGraphBuilder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8$1	LongMath$1	Guava 29.0-jre com/google/common/math/LongMath$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8$Data22	UnsignedBytes$LexicographicalComparatorHolder	Guava 29.0-jre com/google/common/primitives/UnsignedBytes$LexicographicalComparatorHolder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8$Data22$Type$1	Striped64$1	Guava 29.0-jre com/google/common/hash/Striped64$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8$Data23	CacheLoader$InvalidCacheLoadException	Guava 29.0-jre com/google/common/cache/CacheLoader$InvalidCacheLoadException (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8$Data24	CacheLoader$FunctionToCacheLoader	Guava 29.0-jre com/google/common/cache/CacheLoader$FunctionToCacheLoader (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8$Data25	CacheLoader$SupplierToCacheLoader	Guava 29.0-jre com/google/common/cache/CacheLoader$SupplierToCacheLoader (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8$Data26	CacheLoader$UnsupportedLoadingOperationException	Guava 29.0-jre com/google/common/cache/CacheLoader$UnsupportedLoadingOperationException (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8$Data27	EventBus$LoggingHandler	Guava 29.0-jre com/google/common/eventbus/EventBus$LoggingHandler (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8$Data28	HashCode$IntHashCode	Guava 29.0-jre com/google/common/hash/HashCode$IntHashCode (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8$Data29	HashCode$BytesHashCode	Guava 29.0-jre com/google/common/hash/HashCode$BytesHashCode (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8$Data30	HashCode$LongHashCode	Guava 29.0-jre com/google/common/hash/HashCode$LongHashCode (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8$Type$1	LongMath$MillerRabinTester$1	Guava 29.0-jre com/google/common/math/LongMath$MillerRabinTester$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8$Type$2	LongMath$MillerRabinTester$2	Guava 29.0-jre com/google/common/math/LongMath$MillerRabinTester$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8_10	PatternCompiler	Guava 29.0-jre com/google/common/base/PatternCompiler (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8_2	Platform	Guava 29.0-jre com/google/common/collect/Platform (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8_5	UncaughtExceptionHandlers	Guava 29.0-jre com/google/common/util/concurrent/UncaughtExceptionHandlers (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper8_6	LineProcessor	Guava 29.0-jre com/google/common/io/LineProcessor (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$1	CycleDetectingLockFactory$1	Guava 29.0-jre com/google/common/util/concurrent/CycleDetectingLockFactory$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$1_2	ImmutableTypeToInstanceMap$1	Guava 29.0-jre com/google/common/reflect/ImmutableTypeToInstanceMap$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Data18	Graphs$TransposedGraph	Guava 29.0-jre com/google/common/graph/Graphs$TransposedGraph (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Data19	Graphs$TransposedNetwork	Guava 29.0-jre com/google/common/graph/Graphs$TransposedNetwork (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Data20	Graphs$TransposedValueGraph	Guava 29.0-jre com/google/common/graph/Graphs$TransposedValueGraph (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Data21	Hashing$ConcatenatedHashFunction	Guava 29.0-jre com/google/common/hash/Hashing$ConcatenatedHashFunction (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Data22	Hashing$LinearCongruentialGenerator	Guava 29.0-jre com/google/common/hash/Hashing$LinearCongruentialGenerator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Data23	Hashing$Md5Holder	Guava 29.0-jre com/google/common/hash/Hashing$Md5Holder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Data24	Hashing$Sha256Holder	Guava 29.0-jre com/google/common/hash/Hashing$Sha256Holder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Data25	Hashing$Sha384Holder	Guava 29.0-jre com/google/common/hash/Hashing$Sha384Holder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Data26	Hashing$Sha512Holder	Guava 29.0-jre com/google/common/hash/Hashing$Sha512Holder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Data27	Hashing$Sha1Holder	Guava 29.0-jre com/google/common/hash/Hashing$Sha1Holder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Data5	CharSource$CharSequenceCharSource	Guava 29.0-jre com/google/common/io/CharSource$CharSequenceCharSource (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Data6	CharSource$AsByteSource	Guava 29.0-jre com/google/common/io/CharSource$AsByteSource (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Data7	CharSource$ConcatenatedCharSource	Guava 29.0-jre com/google/common/io/CharSource$ConcatenatedCharSource (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Type$1	CycleDetectingLockFactory$Policies$3	Guava 29.0-jre com/google/common/util/concurrent/CycleDetectingLockFactory$Policies$3 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Type3$1	Hashing$ChecksumType$1	Guava 29.0-jre com/google/common/hash/Hashing$ChecksumType$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9$Type3$2	Hashing$ChecksumType$2	Guava 29.0-jre com/google/common/hash/Hashing$ChecksumType$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9_2	Utf8	Guava 29.0-jre com/google/common/base/Utf8 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9_4	LongAddable	Guava 29.0-jre com/google/common/cache/LongAddable (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9_6	SortedIterables	Guava 29.0-jre com/google/common/collect/SortedIterables (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9_7	Platform	Guava 29.0-jre com/google/common/primitives/Platform (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper9_9	StatsAccumulator	Guava 29.0-jre com/google/common/math/StatsAccumulator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperError	ExecutionError	Guava 29.0-jre com/google/common/util/concurrent/ExecutionError (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperException	VerifyException	Guava 29.0-jre com/google/common/base/VerifyException (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperException2	UncheckedTimeoutException	Guava 29.0-jre com/google/common/util/concurrent/UncheckedTimeoutException (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperException_2	UncheckedExecutionException	Guava 29.0-jre com/google/common/util/concurrent/UncheckedExecutionException (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperException_3	ComputationException	Guava 29.0-jre com/google/common/collect/ComputationException (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperIterator2	TransformedIterator	Guava 29.0-jre com/google/common/collect/TransformedIterator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperIterator22	TransformedListIterator	Guava 29.0-jre com/google/common/collect/TransformedListIterator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperIterator32$1_2	MutableTypeToInstanceMap$1	Guava 29.0-jre com/google/common/reflect/MutableTypeToInstanceMap$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperIterator32$Data	EndpointPairIterator$Undirected	Guava 29.0-jre com/google/common/graph/EndpointPairIterator$Undirected (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperIterator32$Data2	EndpointPairIterator$Directed	Guava 29.0-jre com/google/common/graph/EndpointPairIterator$Directed (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperIterator322	ConsumingQueueIterator	Guava 29.0-jre com/google/common/collect/ConsumingQueueIterator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperIterator33	AbstractSequentialIterator	Guava 29.0-jre com/google/common/collect/AbstractSequentialIterator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperIterator342	AbstractIndexedListIterator	Guava 29.0-jre com/google/common/collect/AbstractIndexedListIterator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperIterator_2	PeekingIterator	Guava 29.0-jre com/google/common/collect/PeekingIterator (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperType$1	Service$State$2	Guava 29.0-jre com/google/common/util/concurrent/Service$State$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperType$1_2	CaseFormat$1	Guava 29.0-jre com/google/common/base/CaseFormat$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperType$2	Service$State$3	Guava 29.0-jre com/google/common/util/concurrent/Service$State$3 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperType$2_2	CaseFormat$2	Guava 29.0-jre com/google/common/base/CaseFormat$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperType$3	CaseFormat$3	Guava 29.0-jre com/google/common/base/CaseFormat$3 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperType$3_2	Service$State$4	Guava 29.0-jre com/google/common/util/concurrent/Service$State$4 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperType$4	CaseFormat$4	Guava 29.0-jre com/google/common/base/CaseFormat$4 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperType$4_2	Service$State$5	Guava 29.0-jre com/google/common/util/concurrent/Service$State$5 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperType$5	Service$State$6	Guava 29.0-jre com/google/common/util/concurrent/Service$State$6 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperType$5_2	CaseFormat$5	Guava 29.0-jre com/google/common/base/CaseFormat$5 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperType$Data	CaseFormat$StringConverter	Guava 29.0-jre com/google/common/base/CaseFormat$StringConverter (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelperType$Data2	BloomFilterStrategies$LockFreeBitArray	Guava 29.0-jre com/google/common/hash/BloomFilterStrategies$LockFreeBitArray (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper_11	CharSink	Guava 29.0-jre com/google/common/io/CharSink (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper_12	LongAddable	Guava 29.0-jre com/google/common/hash/LongAddable (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	MixinHelper_3	FuturesGetChecked	Guava 29.0-jre com/google/common/util/concurrent/FuturesGetChecked (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	NumberBase$1	UnsignedBytes$LexicographicalComparatorHolder$UnsafeComparator$1	Guava 29.0-jre com/google/common/primitives/UnsignedBytes$LexicographicalComparatorHolder$UnsafeComparator$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	NumberBase$1_2	AbstractFuture$UnsafeAtomicHelper$1	Guava 29.0-jre com/google/common/util/concurrent/AbstractFuture$UnsafeAtomicHelper$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	NumberBase$Data	Striped64$Cell	Guava 29.0-jre com/google/common/cache/Striped64$Cell (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	NumberBase$Data2	Striped64$Cell	Guava 29.0-jre com/google/common/hash/Striped64$Cell (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	NumberBase2$1	AbstractFuture$1	Guava 29.0-jre com/google/common/util/concurrent/AbstractFuture$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	NumberImpl	UnsignedInteger	Guava 29.0-jre com/google/common/primitives/UnsignedInteger (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	NumberImpl2	UnsignedLong	Guava 29.0-jre com/google/common/primitives/UnsignedLong (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	OutputStreamSerializer$1	FileBackedOutputStream$1	Guava 29.0-jre com/google/common/io/FileBackedOutputStream$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	OutputStreamSerializer$2	FileBackedOutputStream$2	Guava 29.0-jre com/google/common/io/FileBackedOutputStream$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	OutputStreamSerializer$Data	FileBackedOutputStream$MemoryOutput	Guava 29.0-jre com/google/common/io/FileBackedOutputStream$MemoryOutput (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	PhantomReferenceBase	FinalizablePhantomReference	Guava 29.0-jre com/google/common/base/FinalizablePhantomReference (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	PredicateExtension	Predicate	Guava 29.0-jre com/google/common/base/Predicate (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	PredicateExtension2$Data10	CharMatcher$AnyOf	Guava 29.0-jre com/google/common/base/CharMatcher$AnyOf (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	PredicateExtension2$Data12	CharMatcher$JavaUpperCase	Guava 29.0-jre com/google/common/base/CharMatcher$JavaUpperCase (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	PredicateExtension2$Data14	CharMatcher$JavaDigit	Guava 29.0-jre com/google/common/base/CharMatcher$JavaDigit (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	PredicateExtension2$Data16	CharMatcher$JavaLetterOrDigit	Guava 29.0-jre com/google/common/base/CharMatcher$JavaLetterOrDigit (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	PredicateExtension2$Data19	CharMatcher$BreakingWhitespace	Guava 29.0-jre com/google/common/base/CharMatcher$BreakingWhitespace (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	PredicateExtension2$Data21	CharMatcher$RangesMatcher	Guava 29.0-jre com/google/common/base/CharMatcher$RangesMatcher (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	PredicateExtension2$Data26	CharMatcher$JavaLetter	Guava 29.0-jre com/google/common/base/CharMatcher$JavaLetter (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	PredicateExtension2$Data27	CharMatcher$JavaLowerCase	Guava 29.0-jre com/google/common/base/CharMatcher$JavaLowerCase (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	PredicateExtension2$Data3	CharMatcher$Or	Guava 29.0-jre com/google/common/base/CharMatcher$Or (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	PredicateExtension2$Data4	CharMatcher$Negated	Guava 29.0-jre com/google/common/base/CharMatcher$Negated (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	PredicateExtension2$Data9	CharMatcher$And	Guava 29.0-jre com/google/common/base/CharMatcher$And (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	Reader	CharSequenceReader	Guava 29.0-jre com/google/common/io/CharSequenceReader (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	Reader2	MultiReader	Guava 29.0-jre com/google/common/io/MultiReader (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableBase	RangeGwtSerializationDependencies	Guava 29.0-jre com/google/common/collect/RangeGwtSerializationDependencies (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableBase2$1	UndirectedGraphConnections$2	Guava 29.0-jre com/google/common/graph/UndirectedGraphConnections$2 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableBase2$Data3	Range$RangeLexOrdering	Guava 29.0-jre com/google/common/collect/Range$RangeLexOrdering (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableBase2$Data4	Range$LowerBoundFn	Guava 29.0-jre com/google/common/collect/Range$LowerBoundFn (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableBase2$Data5	Range$UpperBoundFn	Guava 29.0-jre com/google/common/collect/Range$UpperBoundFn (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableBase2_2	Present	Guava 29.0-jre com/google/common/base/Present (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableBase3	Absent	Guava 29.0-jre com/google/common/base/Absent (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableBase_2	Optional	Guava 29.0-jre com/google/common/base/Optional (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableExtension	Funnel	Guava 29.0-jre com/google/common/hash/Funnel (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableImpl	Count	Guava 29.0-jre com/google/common/collect/Count (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableImpl$1	AggregateFutureState$1	Guava 29.0-jre com/google/common/util/concurrent/AggregateFutureState$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableImpl$Data12	ImmutableLongArray$Builder	Guava 29.0-jre com/google/common/primitives/ImmutableLongArray$Builder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableImpl$Data13	ImmutableLongArray$AsList	Guava 29.0-jre com/google/common/primitives/ImmutableLongArray$AsList (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableImpl2	GeneralRange	Guava 29.0-jre com/google/common/collect/GeneralRange (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableImpl2$1	InterruptibleTask$1	Guava 29.0-jre com/google/common/util/concurrent/InterruptibleTask$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableImpl2$Data	ImmutableIntArray$Builder	Guava 29.0-jre com/google/common/primitives/ImmutableIntArray$Builder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableImpl2$Data2	ImmutableIntArray$AsList	Guava 29.0-jre com/google/common/primitives/ImmutableIntArray$AsList (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableImpl3$1	Service$1	Guava 29.0-jre com/google/common/util/concurrent/Service$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableImpl3$Data2	ImmutableDoubleArray$Builder	Guava 29.0-jre com/google/common/primitives/ImmutableDoubleArray$Builder (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableImpl3$Data3	ImmutableDoubleArray$AsList	Guava 29.0-jre com/google/common/primitives/ImmutableDoubleArray$AsList (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableImpl_2	PairedStats	Guava 29.0-jre com/google/common/math/PairedStats (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableImpl_4	HostAndPort	Guava 29.0-jre com/google/common/net/HostAndPort (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableIterator2$Data$Data	RegularImmutableMap$KeySet$SerializedForm	Guava 29.0-jre com/google/common/collect/RegularImmutableMap$KeySet$SerializedForm (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableIterator2$Data2$Data	RegularImmutableMap$Values$SerializedForm	Guava 29.0-jre com/google/common/collect/RegularImmutableMap$Values$SerializedForm (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableIterator522	SingletonImmutableBiMap	Guava 29.0-jre com/google/common/collect/SingletonImmutableBiMap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableIterator523$1	SmoothRateLimiter$1	Guava 29.0-jre com/google/common/util/concurrent/SmoothRateLimiter$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableIterator524$1	TimeoutFuture$1	Guava 29.0-jre com/google/common/util/concurrent/TimeoutFuture$1 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableIterator524$Data	RegularImmutableBiMap$InverseSerializedForm	Guava 29.0-jre com/google/common/collect/RegularImmutableBiMap$InverseSerializedForm (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableIterator_2	Stats	Guava 29.0-jre com/google/common/math/Stats (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableLoader$1	AbstractService$6	Guava 29.0-jre com/google/common/util/concurrent/AbstractService$6 (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableLoader$Data3	Cut$AboveValue	Guava 29.0-jre com/google/common/collect/Cut$AboveValue (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableLoader$Data4	Cut$AboveAll	Guava 29.0-jre com/google/common/collect/Cut$AboveAll (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableLoader$Data5	Cut$BelowAll	Guava 29.0-jre com/google/common/collect/Cut$BelowAll (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SerializableUpdater	AtomicLongMap	Guava 29.0-jre com/google/common/util/concurrent/AtomicLongMap (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SoftReferenceBase	FinalizableSoftReference	Guava 29.0-jre com/google/common/base/FinalizableSoftReference (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SupplierExtension	Supplier	Guava 29.0-jre com/google/common/base/Supplier (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	SupplierExtension_2	ImmutableSupplier	Guava 29.0-jre com/google/common/hash/ImmutableSupplier (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	WeakReferenceBase	FinalizableWeakReference	Guava 29.0-jre com/google/common/base/FinalizableWeakReference (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	Writer	AppendableWriter	Guava 29.0-jre com/google/common/io/AppendableWriter (coverage matcher score 1.000)
com.moonsworth.lunar.genesis	IterableIterator	FluentIterable	Guava 29.0-jre com/google/common/collect/FluentIterable (coverage matcher score 0.990)
com.moonsworth.lunar.genesis	MixinHelper42_2	Hasher	Guava 29.0-jre com/google/common/hash/Hasher (coverage matcher score 0.990)
com.moonsworth.lunar.genesis	MixinHelper_15	Strings	Guava 29.0-jre com/google/common/base/Strings (coverage matcher score 0.986)
com.moonsworth.lunar.genesis	MixinHelper13_2	Throwables	Guava 29.0-jre com/google/common/base/Throwables (coverage matcher score 0.984)
com.moonsworth.lunar.genesis	MixinHelper262	Futures	Guava 29.0-jre com/google/common/util/concurrent/Futures (coverage matcher score 0.978)
com.moonsworth.lunar.genesis	MixinHelperTask	Finalizer	Guava 29.0-jre com/google/common/base/internal/Finalizer (coverage matcher score 0.978)
com.moonsworth.lunar.genesis	MixinHelper8$Data22$Type	UnsignedBytes$LexicographicalComparatorHolder$UnsafeComparator	Guava 29.0-jre com/google/common/primitives/UnsignedBytes$LexicographicalComparatorHolder$UnsafeComparator (coverage matcher score 0.976)
com.moonsworth.lunar.genesis	MixinHelperType2	StandardSystemProperty	Guava 29.0-jre com/google/common/base/StandardSystemProperty (coverage matcher score 0.942)
com.moonsworth.lunar.genesis	Annotation	GwtCompatible	Guava 29.0-jre com/google/common/annotations/GwtCompatible (coverage matcher score 0.940)
com.moonsworth.lunar.genesis	Annotation2	Beta	Guava 29.0-jre com/google/common/annotations/Beta (coverage matcher score 0.940)
com.moonsworth.lunar.genesis	Annotation3	GwtIncompatible	Guava 29.0-jre com/google/common/annotations/GwtIncompatible (coverage matcher score 0.940)
com.moonsworth.lunar.genesis	Annotation_3	GwtTransient	Guava 29.0-jre com/google/common/collect/GwtTransient (coverage matcher score 0.940)
com.moonsworth.lunar.genesis	NumberLoader	AtomicDouble	Guava 29.0-jre com/google/common/util/concurrent/AtomicDouble (coverage matcher score 0.940)
com.moonsworth.lunar.genesis	Annotation2_2	VisibleForTesting	Guava 29.0-jre com/google/common/annotations/VisibleForTesting (coverage matcher score 0.920)
com.moonsworth.lunar.genesis	Annotation_4	AllowConcurrentEvents	Guava 29.0-jre com/google/common/eventbus/AllowConcurrentEvents (coverage matcher score 0.920)
com.moonsworth.lunar.genesis	MixinHelper8$Annotation	Partially$GwtIncompatible	Guava 29.0-jre com/google/common/util/concurrent/Partially$GwtIncompatible (coverage matcher score 0.920)
